DATETIME,LATITUDE,LONGITUDE,ELEVATION,MPH,KPH,KNOTS
2018-03-20 22:33:53,22.09563,105.87445,265,24.06,38.7,20.91
2018-03-20 22:43:44,22.03735,105.84921,246,26.44,42.52,22.97
2018-03-20 22:53:44,21.9895,105.81977,162,22.86,36.78,19.86
2018-03-20 23:03:44,21.92753,105.79969,370,26.82,43.2,23.31
2018-03-20 23:13:42,21.86869,105.7968,139,24.5,39.43,21.29
2018-03-20 23:24:01,21.79303,105.76572,218,32.57,52.4,28.3
2018-03-20 23:33:37,21.71859,105.76225,70,32.19,51.81,27.97
2018-03-20 23:43:35,21.62313,105.79085,34,41.24,66.34,35.83
2018-03-20 23:53:30,21.61233,105.80326,34,6.59,10.65,5.73
2018-03-21 0:03:30,21.62057,105.79047,38,6,9.66,5.21
2018-03-21 0:14:00,21.59391,105.82512,31,16.51,26.57,14.35
2018-03-21 0:24:00,21.57267,105.82881,32,8.94,14.34,7.77
2018-03-21 0:33:16,21.52189,105.86832,24,28.04,45.13,24.36
2018-03-21 0:43:16,21.44439,105.86008,21,32.28,51.96,28.05
2018-03-21 0:53:08,21.37676,105.87207,12,28.82,46.34,25.05
2018-03-21 1:03:08,21.30908,105.86666,11,28.14,45.3,24.45
2018-03-21 1:13:01,21.28371,105.85966,13,10.99,17.67,9.55
2018-03-21 1:22:53,21.25096,105.8481,14,14.47,23.29,12.58
2018-03-21 1:32:53,21.19968,105.8481,13,21.24,34.2,18.46
2018-03-21 1:42:53,21.13848,105.82012,13,27.6,44.4,23.98
2018-03-21 1:52:50,21.08208,105.81752,12,23.52,37.87,20.44
2018-03-29 8:17:05,21.07534,105.82272,13,0,0,0
2018-03-29 17:54:19,35.77248,140.3905,36,240.86,387.62,209.3
2018-03-30 8:16:43,32.90668,-97.03686,168,446.3,718.25,387.82
2018-03-30 12:38:20,39.83434,-104.70309,"1,635",146.95,236.5,127.7
2018-03-30 12:46:55,39.77057,-104.80591,"1,642",49.07,78.92,42.64
2018-03-30 12:56:41,39.7785,-104.92278,"1,602",38.27,61.62,33.26
2018-03-30 13:06:39,39.76874,-104.99423,"1,646",23.18,37.32,20.14
2018-03-30 13:16:30,39.6951,-104.9875,"1,609",31.07,50.01,27
2018-03-30 13:26:17,39.67064,-104.98616,"1,622",10.36,16.68,9.01
2018-03-30 13:36:17,39.67064,-104.98616,"1,622",0,0,0
2018-03-30 13:46:17,39.67055,-104.98616,"1,622",0.06,0.06,0.05
2018-03-30 14:18:50,39.67061,-104.98616,"1,622",0,0.02,0
2018-03-30 14:28:44,39.67062,-104.9861,"1,621",0,0.06,0
2018-03-31 1:27:11,39.6706,-104.98615,"1,643",0,0,0
2018-03-31 1:37:19,39.6706,-104.98619,"1,689",0,0,0
2018-03-31 1:47:09,39.67062,-104.98619,"1,643",0,0,0
2018-03-31 4:01:24,39.67061,-104.98616,"1,622",0,0,0
2018-03-31 4:10:31,39.67061,-104.98613,"1,622",0,0,0
2018-03-31 4:20:25,39.67068,-104.9861,"1,689",0.06,0.06,0.05
2018-03-31 10:00:32,39.67056,-104.98605,"1,689",0,0,0
2018-03-31 10:10:28,39.67064,-104.9861,"1,643",0.06,0.06,0.05
2018-03-31 10:22:35,39.67065,-104.98605,"1,643",0,0,0
2018-03-31 10:32:35,39.67065,-104.98605,"1,643",0,0,0
2018-05-01 9:24:08,39.67063,-104.98598,"1,621",0,0,0
2018-05-01 9:34:06,39.67059,-104.98592,"1,621",0,0.06,0
2018-05-01 9:44:05,39.67059,-104.9864,"1,622",0.18,0.24,0.16
2018-05-01 9:53:54,39.66096,-104.98836,"1,630",4.1,6.6,3.56
2018-05-01 10:03:59,39.66092,-104.98825,"1,630",0.06,0.06,0.05
2018-05-01 10:14:12,39.66102,-104.98872,"1,646",0.18,0.23,0.15
2018-05-01 10:23:46,39.66008,-104.98822,"1,630",0.44,0.69,0.38
2018-05-01 10:33:54,39.65304,-104.93379,"1,658",17.41,28.01,15.13
2018-05-01 10:43:50,39.5305,-104.86806,"1,831",55.33,89.09,48.08
2018-05-01 10:53:46,39.37175,-104.86392,"1,933",66.26,106.67,57.58
2018-05-01 11:03:43,39.21788,-104.87782,"2,101",64.28,103.48,55.86
2018-05-01 11:13:25,39.06257,-104.85515,"2,093",66.8,107.51,58.05
2018-05-01 11:23:25,38.91752,-104.81575,"1,943",61.5,98.94,53.44
2018-05-01 11:33:22,38.78455,-104.78931,"1,799",56.08,90.27,48.73
2018-05-01 11:43:20,38.62384,-104.68977,"1,658",74.29,119.5,64.55
2018-05-01 11:53:15,38.45861,-104.60858,"1,557",74,119.13,64.3
2018-05-01 12:03:16,38.45296,-104.60707,"1,554",2.4,3.83,2.08
2018-05-01 12:13:31,38.45295,-104.60716,"1,563",0,0.06,0
2018-05-01 12:23:10,38.30796,-104.61389,"1,474",62.36,100.35,54.19
2018-05-01 12:33:07,38.1595,-104.64508,"1,500",62.71,100.94,54.5
2018-05-01 12:43:04,38.00735,-104.75009,"1,692",72.18,116.14,62.72
2018-05-01 12:53:00,37.87399,-104.82903,"1,841",61.43,98.88,53.38
2018-05-01 13:02:54,37.76625,-104.83533,"1,846",45.15,72.73,39.24
2018-05-01 13:13:29,37.62214,-104.76242,"1,886",60.83,97.91,52.86
2018-05-01 13:22:50,37.4928,-104.66971,"1,957",65.97,106.2,57.32
2018-05-01 13:32:47,37.34242,-104.56944,"1,928",70.91,114.15,61.62
2018-05-01 13:42:43,37.20771,-104.49567,"1,863",61.37,98.7,53.33
2018-05-01 13:52:45,37.17038,-104.50986,"1,875",16.15,25.95,14.03
2018-05-01 14:13:02,37.17038,-104.50983,"1,875",0,0,0
2018-05-01 14:22:38,37.17042,-104.50987,"1,875",0,0.06,0
2018-05-01 14:32:38,37.17042,-104.50987,"1,875",0,0,0
2018-05-01 14:59:30,37.17035,-104.51014,"1,876",0.04,0.07,0.04
2018-05-01 15:09:30,37.07268,-104.51752,"2,176",40.56,65.28,35.25
2018-05-01 15:20:00,36.95369,-104.47487,"2,408",48.86,78.69,42.46
2018-05-01 15:29:28,36.84825,-104.44209,"1,964",47.6,76.56,41.36
2018-05-01 15:39:25,36.70958,-104.47852,"1,929",59.04,95.04,51.3
2018-05-01 15:49:22,36.57741,-104.53586,"1,824",58.31,93.89,50.67
2018-05-01 15:59:19,36.49266,-104.57452,"1,798",37.63,60.54,32.7
2018-05-01 16:09:39,36.35958,-104.60438,"1,783",54.29,87.33,47.18
2018-05-01 16:19:39,36.22504,-104.65665,"1,833",58.44,94.08,50.78
2018-05-01 16:29:07,36.09366,-104.68814,"1,901",58.63,94.31,50.95
2018-05-01 16:39:02,36.01144,-104.70909,"1,918",35.09,56.51,30.49
2018-05-01 16:48:55,35.99736,-104.72215,"1,902",7.41,11.9,6.44
2018-05-01 16:58:55,35.89745,-104.83588,"1,991",56.34,90.66,48.96
2018-05-01 17:08:48,35.82532,-104.96902,"1,985",54.46,87.66,47.32
2018-05-01 17:19:12,35.71334,-105.07713,"2,040",56.71,91.27,49.28
2018-05-01 17:28:44,35.64244,-105.19624,"1,996",52.17,83.96,45.34
2018-05-01 17:38:54,35.60632,-105.21147,"1,974",15.58,25.08,13.54
2018-05-01 17:48:38,35.60538,-105.21149,"1,974",0.37,0.62,0.32
2018-05-01 17:58:35,35.55209,-105.22617,"1,975",22.73,36.6,19.76
2018-05-01 18:08:29,35.42522,-105.29906,"1,921",58.67,94.42,50.98
2018-05-01 18:18:17,35.39667,-105.44724,"1,900",52.53,84.49,45.65
2018-05-01 18:28:17,35.4422,-105.61392,"2,098",59.4,95.58,51.62
2018-05-01 18:38:17,35.557,-105.73674,"2,246",63.12,101.58,54.85
2018-05-01 18:48:15,35.54879,-105.87447,"2,184",46.78,75.25,40.65
2018-05-01 18:58:17,35.65916,-105.95591,"2,127",53.22,85.63,46.25
2018-05-01 19:08:17,35.66989,-105.96509,"2,118",5.4,8.7,4.69
2018-05-01 19:18:30,35.66973,-105.96478,"2,098",0.12,0.18,0.1
2018-05-01 19:27:50,35.66973,-105.9648,"2,118",0,0,0
2018-05-01 19:37:50,35.66973,-105.96489,"2,118",0.06,0.06,0.05
2018-05-02 10:43:04,35.66967,-105.96494,"2,097",0,0,0
2018-05-02 10:52:45,35.6696,-105.965,"2,097",0.06,0.06,0.05
2018-05-02 11:02:45,35.6696,-105.965,"2,097",0,0,0
2018-05-02 11:12:38,35.6578,-105.9866,"2,061",8.86,14.27,7.7
2018-05-02 11:23:00,35.65398,-105.99664,"2,042",3.59,5.79,3.12
2018-05-02 11:33:00,35.65398,-105.99655,"2,042",0.06,0.06,0.05
2018-05-02 11:43:00,35.65411,-105.99655,"2,042",0.06,0.06,0.05
2018-05-02 12:18:56,35.65407,-105.99658,"2,050",0,0.02,0
2018-05-02 12:28:56,35.60952,-106.03546,"1,966",22.62,36.48,19.66
2018-05-02 12:38:56,35.5218,-106.18678,"1,829",62.7,100.86,54.48
2018-05-02 12:49:30,35.44714,-106.36093,"1,653",62.91,101.24,54.67
2018-05-02 12:58:42,35.3579,-106.49525,"1,578",63.65,102.46,55.31
2018-05-02 13:08:42,35.21834,-106.57404,"1,584",63.72,102.54,55.37
2018-05-02 13:18:37,35.08788,-106.63573,"1,543",58.51,94.14,50.84
2018-05-02 13:28:33,34.94958,-106.68585,"1,511",60.22,96.95,52.33
2018-05-02 13:38:30,34.8161,-106.76102,"1,534",61.27,98.59,53.24
2018-05-02 13:48:59,34.81404,-106.75691,"1,524",1.55,2.52,1.34
2018-05-02 13:58:25,34.81409,-106.75691,"1,505",0,0.06,0
2018-05-02 14:08:23,34.8141,-106.75696,"1,505",0,0,0
2018-05-02 14:18:23,34.81406,-106.75696,"1,505",0,0,0
2018-05-02 14:28:22,34.71305,-106.79022,"1,493",43.45,69.96,37.76
2018-05-02 14:38:19,34.57206,-106.79303,"1,463",58.79,94.55,51.09
2018-05-02 14:48:43,34.43228,-106.83136,"1,460",57.12,91.96,49.63
2018-05-02 15:07:58,34.34918,-106.87711,"1,468",19.67,31.64,17.09
2018-05-02 15:17:58,34.3415,-106.87805,"1,472",3.18,5.16,2.76
2018-05-02 15:27:58,34.30519,-106.89041,"1,472",15.66,25.2,13.61
2018-05-02 15:37:54,34.2128,-106.92395,"1,445",40.29,64.81,35.01
2018-05-02 15:48:29,34.15728,-106.91986,"1,440",21.77,35.09,18.92
2018-05-02 15:57:45,34.15703,-106.92012,"1,441",0.13,0.26,0.11
2018-05-02 16:07:45,34.15694,-106.91986,"1,440",0.12,0.18,0.1
2018-05-02 16:17:45,34.06928,-106.89354,"1,406",37.44,60.3,32.53
2018-05-03 8:49:23,34.06919,-106.89442,"1,406",0,0,0
2018-05-03 8:58:08,34.06925,-106.89418,"1,425",0.07,0.14,0.06
2018-05-03 9:08:05,34.05346,-106.89149,"1,424",6.63,10.67,5.76
2018-05-03 9:18:02,33.91743,-106.87238,"1,409",57.05,91.84,49.57
2018-05-03 9:27:59,33.88572,-106.70047,"1,583",60.9,98.05,52.92
2018-05-03 9:37:48,33.87641,-106.49863,"1,563",70.9,114.11,61.61
2018-05-03 9:48:10,33.85519,-106.30051,"1,833",66.33,106.78,57.64
2018-05-03 9:57:45,33.77095,-106.14308,"1,819",67.3,108.31,58.49
2018-05-03 10:07:30,33.72936,-105.96446,"1,673",65.6,105.54,57
2018-05-03 10:17:30,33.64168,-105.87803,"1,659",47.04,75.66,40.88
2018-05-03 10:27:30,33.60486,-105.9303,"1,617",23.64,38.04,20.54
2018-05-03 10:38:00,33.57345,-105.97711,"1,570",19.77,31.83,17.18
2018-05-03 10:48:00,33.42342,-106.0674,"1,475",69.6,112.02,60.48
2018-05-03 10:57:18,33.26917,-106.06683,"1,378",68.77,110.71,59.76
2018-05-03 11:07:17,33.10227,-106.04085,"1,357",69.9,112.51,60.74
2018-05-03 11:17:09,32.99342,-105.98805,"1,367",49.38,79.48,42.91
2018-05-03 11:27:07,32.88704,-105.97031,"1,317",44.67,71.94,38.82
2018-05-03 11:37:29,32.82329,-106.08469,"1,234",46.13,74.26,40.08
2018-05-03 11:47:29,32.77956,-106.17189,"1,219",35.4,56.94,30.76
2018-05-03 11:56:51,32.77956,-106.17194,"1,218",0,0,0
2018-05-03 12:06:45,32.78229,-106.17504,"1,219",1.58,2.55,1.37
2018-05-03 12:16:45,32.79542,-106.24388,"1,214",24.6,39.6,21.38
2018-05-03 12:26:43,32.80185,-106.25711,"1,212",5.36,8.61,4.66
2018-05-03 12:36:59,32.79841,-106.2507,"1,212",2.57,4.15,2.23
2018-05-03 12:46:59,32.79356,-106.23894,"1,214",4.56,7.32,3.96
2018-05-03 13:06:34,32.78002,-106.17264,"1,219",12.13,19.55,10.54
2018-05-03 13:16:32,32.83851,-106.05022,"1,249",23.13,37.24,20.1
2018-05-03 13:26:34,32.88662,-105.95987,"1,326",37.14,59.74,32.27
2018-05-03 13:36:30,32.88666,-105.95993,"1,321",0,0.06,0
2018-05-03 13:47:02,32.88664,-105.95992,"1,326",0,0,0
2018-05-03 13:56:27,32.88669,-105.95993,"1,321",0,0.06,0
2018-05-03 14:11:14,32.88667,-105.95996,"1,321",0,0,0
2018-05-03 14:21:06,32.78002,-105.98178,"1,245",45.49,73.22,39.53
2018-05-03 14:31:06,32.61583,-106.00925,"1,227",68.76,110.64,59.75
2018-05-03 14:41:00,32.45722,-106.05727,"1,284",68.55,110.36,59.56
2018-05-03 14:51:31,32.31006,-106.12726,"1,251",62.53,100.64,54.34
2018-05-03 15:00:51,32.17965,-106.21082,"1,242",65.89,106.07,57.26
2018-05-03 15:10:47,32.03426,-106.30354,"1,213",68.98,111.02,59.94
2018-05-03 15:20:42,31.98689,-106.36952,"1,229",30.68,49.31,26.66
2018-05-03 15:30:41,31.93962,-106.44749,"1,315",33.78,54.33,29.35
2018-05-03 15:40:40,31.9402,-106.4494,"1,324",0.72,1.14,0.63
2018-05-03 15:51:01,31.94038,-106.44939,"1,324",0.06,0.12,0.05
2018-05-04 8:18:36,31.94024,-106.4494,"1,288",0,0,0
2018-05-04 8:28:11,31.94016,-106.44945,"1,288",0.06,0.06,0.05
2018-05-04 8:38:07,31.94004,-106.44958,"1,289",0.06,0.12,0.05
2018-05-04 8:48:07,31.94004,-106.44958,"1,289",0,0,0
2018-05-04 8:58:00,31.93199,-106.44182,"1,248",4.37,7.04,3.8
2018-05-04 9:07:55,31.89877,-106.43829,"1,257",13.98,22.45,12.15
2018-05-04 9:18:01,31.89897,-106.43828,"1,236",0.06,0.12,0.05
2018-05-04 9:28:01,31.89798,-106.43982,"1,241",0.66,1.08,0.57
2018-05-04 9:37:46,31.89666,-106.44185,"1,301",0.92,1.48,0.8
2018-05-04 9:47:43,31.75574,-106.43475,"1,127",58.79,94.61,51.09
2018-05-04 9:57:40,31.67319,-106.33647,"1,118",48.96,78.81,42.55
2018-05-04 10:07:37,31.66761,-106.34966,"1,121",5.25,8.38,4.56
2018-05-04 10:18:01,31.62294,-106.35646,"1,153",17.94,28.9,15.59
2018-05-04 10:27:30,31.60303,-106.37622,"1,191",11.39,18.35,9.9
2018-05-04 10:37:27,31.67729,-106.34686,"1,120",32.68,52.58,28.4
2018-05-04 10:47:24,31.67138,-106.34085,"1,118",3.26,5.25,2.83
2018-05-04 10:57:21,31.67148,-106.34096,"1,122",0.06,0.12,0.05
2018-05-04 11:07:18,31.67149,-106.34105,"1,118",0.06,0.06,0.05
2018-05-04 11:17:13,31.65472,-106.34403,"1,117",7.08,11.44,6.15
2018-05-04 11:27:13,31.6064,-106.43141,"1,185",36.78,59.22,31.96
2018-05-04 11:37:10,31.60234,-106.45413,"1,203",8.26,13.27,7.18
2018-05-04 11:47:16,31.52378,-106.47342,"1,248",32.97,53.05,28.65
2018-05-04 11:57:07,31.52395,-106.47354,"1,258",0.06,0.12,0.05
2018-05-04 12:06:57,31.52382,-106.47357,"1,248",0.06,0.06,0.05
2018-05-04 12:23:00,31.50939,-106.47189,"1,258",3.74,6.02,3.25
2018-05-04 12:32:21,31.35919,-106.4684,"1,263",66.61,107.23,57.88
2018-05-04 12:42:18,31.21099,-106.50833,"1,304",63.38,102.03,55.07
2018-05-04 12:52:13,31.05068,-106.49472,"1,306",67.22,108.18,58.41
2018-05-04 13:02:12,30.88595,-106.48709,"1,236",68.45,110.22,59.48
2018-05-04 13:12:09,30.71787,-106.51593,"1,190",70.79,113.97,61.52
2018-05-04 13:22:29,30.60625,-106.51553,"1,197",44.77,72.12,38.9
2018-05-04 13:32:02,30.45004,-106.52223,"1,223",67.85,109.26,58.96
2018-05-04 13:41:59,30.3245,-106.50719,"1,298",52.58,84.66,45.69
2018-05-04 13:51:56,30.27136,-106.48584,"1,335",23.46,37.75,20.38
2018-05-04 14:01:54,30.27153,-106.48573,"1,333",0.06,0.12,0.05
2018-05-04 14:11:50,30.18484,-106.45518,"1,388",37.81,60.89,32.86
2018-05-04 14:22:09,30.01104,-106.37508,"1,529",75.2,121.03,65.35
2018-05-04 14:31:45,29.85126,-106.39107,"1,607",69.25,111.5,60.18
2018-05-04 14:41:40,29.68704,-106.35287,"1,631",70.06,112.72,60.88
2018-05-04 14:51:35,29.52993,-106.37683,"1,535",66.25,106.67,57.57
2018-05-04 15:01:35,29.4002,-106.4176,"1,600",55.8,89.76,48.49
2018-05-04 15:11:30,29.40017,-106.4176,"1,610",0,0,0
2018-05-04 15:21:58,29.40021,-106.41759,"1,612",0,0,0
2018-05-04 15:37:38,29.39984,-106.41718,"1,611",0.15,0.23,0.13
2018-05-04 15:47:36,29.23349,-106.38382,"1,586",70.25,113.06,61.05
2018-05-04 15:57:35,29.07613,-106.33633,"1,604",67.61,108.78,58.75
2018-05-04 16:07:34,28.93174,-106.26811,"1,596",64.91,104.45,56.4
2018-05-04 16:17:30,28.82865,-106.18581,"1,538",52.49,84.5,45.61
2018-05-04 16:28:01,28.72046,-106.15216,"1,557",44.22,71.14,38.42
2018-05-04 16:37:20,28.6503,-106.12939,"1,507",32.46,52.23,28.21
2018-05-04 16:47:10,28.63977,-106.08437,"1,454",17.27,27.76,15.01
2018-05-04 16:57:10,28.62707,-106.06918,"1,464",7.62,12.3,6.62
2018-05-04 17:07:10,28.62707,-106.06918,"1,464",0,0,0
2018-05-04 17:17:07,28.63215,-106.07564,"1,440",3.2,5.13,2.78
2018-05-04 17:27:37,28.62831,-106.07675,"1,450",1.54,2.51,1.34
2018-05-04 23:38:25,28.63022,-106.07552,"1,447",0.02,0.04,0.02
2018-05-05 0:05:47,28.63027,-106.07562,"1,447",0.02,0.02,0.02
2018-05-05 0:15:47,28.63053,-106.07579,"1,447",0.12,0.18,0.1
2018-05-05 8:07:46,28.63003,-106.07549,"1,448",0.01,0.01,0
2018-05-05 9:37:25,28.63025,-106.07549,"1,447",0.01,0.01,0.01
2018-05-05 9:47:25,28.63021,-106.07532,"1,447",0.06,0.12,0.05
2018-05-05 9:57:25,28.63042,-106.07541,"1,447",0.12,0.12,0.1
2018-05-05 10:07:20,28.62203,-106.03833,"1,453",14.04,22.63,12.2
2018-05-05 10:17:29,28.6042,-105.99625,"1,442",16.73,26.96,14.54
2018-05-05 10:27:42,28.57928,-105.95854,"1,480",16.8,27.07,14.6
2018-05-05 10:37:12,28.49005,-105.86731,"1,525",52.36,84.25,45.5
2018-05-05 10:47:05,28.44526,-105.70422,"1,279",63.02,101.44,54.76
2018-05-05 10:57:02,28.34135,-105.56795,"1,159",66.09,106.43,57.43
2018-05-05 11:06:58,28.23081,-105.46036,"1,161",60.77,97.79,52.8
2018-05-05 11:16:51,28.09355,-105.39218,"1,211",62.89,101.2,54.65
2018-05-05 11:27:30,28.0438,-105.3284,"1,204",29.24,47.04,25.41
2018-05-05 11:36:50,27.97447,-105.29031,"1,220",34.26,55.09,29.77
2018-05-05 11:46:48,27.82396,-105.19859,"1,238",71.1,114.44,61.78
2018-05-05 11:56:43,27.71716,-105.19225,"1,232",44.71,72,38.85
2018-05-05 12:06:41,27.66041,-105.15125,"1,247",28.05,45.09,24.38
2018-05-05 12:16:38,27.53165,-105.03456,"1,308",68.8,110.77,59.79
2018-05-05 12:26:58,27.38235,-104.93828,"1,328",69.04,111.08,59.99
2018-05-05 12:36:35,27.23789,-104.93317,"1,372",62.33,100.33,54.16
2018-05-05 12:46:33,27.11639,-104.8898,"1,382",53.04,85.36,46.09
2018-05-05 12:56:32,27.08111,-104.84074,"1,383",23.32,37.5,20.26
2018-05-05 13:06:30,27.06538,-104.81786,"1,380",10.72,17.22,9.31
2018-05-05 13:16:24,26.96642,-104.66359,"1,444",70.91,114.18,61.62
2018-05-05 13:26:57,26.86676,-104.49529,"1,365",70.81,113.97,61.53
2018-05-05 13:36:21,26.78385,-104.33415,"1,255",73.21,117.83,63.62
2018-05-05 13:46:18,26.67312,-104.18365,"1,200",72.6,116.8,63.09
2018-05-05 13:56:18,26.58596,-104.05721,"1,179",59.16,95.28,51.41
2018-05-05 14:06:16,26.44522,-103.96976,"1,156",67,107.82,58.22
2018-05-05 14:16:15,26.28512,-103.87723,"1,144",74.88,120.5,65.07
2018-05-05 14:26:29,26.16114,-103.73621,"1,107",71.77,115.5,62.36
2018-05-05 14:36:20,26.07867,-103.6749,"1,102",41.73,67.19,36.26
2018-05-05 14:46:01,26.05476,-103.66534,"1,102",10.91,17.54,9.48
2018-05-05 14:56:01,25.91615,-103.6199,"1,112",59.94,96.42,52.09
2018-05-05 15:05:56,25.75437,-103.56937,"1,123",70.25,113.08,61.04
2018-05-05 15:15:55,25.60526,-103.50961,"1,128",65.87,105.96,57.24
2018-05-05 15:26:28,25.58188,-103.42087,"1,125",32.76,52.72,28.47
2018-05-05 15:35:36,25.5586,-103.38033,"1,122",19.71,31.66,17.13
2018-05-05 15:45:44,25.53032,-103.33786,"1,119",19.56,31.48,16.99
2018-05-05 15:55:36,25.52865,-103.33612,"1,119",0.97,1.52,0.85
2018-05-05 16:06:26,25.52872,-103.3362,"1,121",0.06,0.06,0.05
2018-05-05 16:16:26,25.52881,-103.33671,"1,121",0.18,0.3,0.16
2018-05-05 16:26:26,25.52881,-103.33688,"1,121",0.06,0.12,0.05
2018-05-06 7:23:07,25.52847,-103.33633,"1,119",0,0,0
2018-05-06 7:33:03,25.52841,-103.336,"1,119",0.12,0.18,0.1
2018-05-06 7:43:01,25.53469,-103.33647,"1,118",2.65,4.21,2.3
2018-05-06 7:53:01,25.57829,-103.43646,"1,126",41.52,66.84,36.08
2018-05-06 8:02:50,25.57373,-103.45916,"1,137",8.86,14.24,7.7
2018-05-06 8:12:50,25.5739,-103.4595,"1,136",0.12,0.24,0.1
2018-05-06 8:22:50,25.61845,-103.51495,"1,125",27.78,44.7,24.14
2018-05-06 8:32:45,25.54521,-103.63852,"1,239",55.78,89.73,48.48
2018-05-06 8:42:40,25.43583,-103.65149,"1,215",45.98,74.06,39.96
2018-05-06 8:52:35,25.28905,-103.62946,"1,435",61.96,99.71,53.84
2018-05-06 9:02:43,25.16984,-103.72293,"1,387",59.8,96.28,51.97
2018-05-06 9:13:22,25.07959,-103.73264,"1,512",35.32,56.85,30.7
2018-05-06 9:22:21,24.98102,-103.7366,"1,506",45.55,73.27,39.58
2018-05-06 9:32:11,24.91558,-103.70582,"1,555",30.02,48.26,26.09
2018-05-06 9:42:11,24.8028,-103.65887,"1,747",49.98,80.46,43.43
2018-05-06 9:52:08,24.69978,-103.55597,"2,027",57.95,93.29,50.36
2018-05-06 10:02:05,24.55739,-103.52106,"1,831",60.78,97.87,52.82
2018-05-06 10:12:29,24.41272,-103.4711,"1,878",60.46,97.33,52.54
2018-05-06 10:21:59,24.30514,-103.41388,"1,970",52.17,84,45.33
2018-05-06 10:31:53,24.28581,-103.40575,"1,999",8.67,13.94,7.53
2018-05-06 10:41:53,24.26212,-103.39597,"2,047",10.5,16.92,9.12
2018-05-06 10:51:50,24.12461,-103.3031,"2,157",67.3,108.3,58.48
2018-05-06 11:01:46,23.98539,-103.20374,"2,063",69.34,111.62,60.26
2018-05-06 11:12:00,23.8777,-103.09219,"1,932",60.1,96.68,52.22
2018-05-06 11:21:42,23.80423,-103.01508,"1,909",43.55,70.08,37.84
2018-05-06 11:31:35,23.64972,-102.97342,"2,106",66.78,107.45,58.03
2018-05-06 11:41:27,23.47965,-102.95963,"2,055",71.7,115.36,62.3
2018-05-06 11:51:24,23.31553,-102.95895,"2,073",68.38,110.05,59.42
2018-05-06 12:01:25,23.21492,-102.8645,"2,222",54.99,88.53,47.78
2018-05-06 12:12:07,23.17518,-102.82782,"2,152",20.19,32.52,17.54
2018-05-06 12:21:26,23.09797,-102.80179,"2,163",36,57.9,31.28
2018-05-06 12:31:39,22.96281,-102.70862,"2,156",64.95,104.54,56.44
2018-05-06 12:41:24,22.86219,-102.64862,"2,243",48.8,78.58,42.41
2018-05-06 12:51:28,22.82234,-102.63248,"2,312",17.52,28.19,15.23
2018-05-06 13:01:17,22.77434,-102.60474,"2,405",22.98,36.98,19.97
2018-05-06 13:11:44,22.77278,-102.57324,"2,442",11.54,18.6,10.03
2018-05-06 13:31:05,22.77485,-102.57141,"2,450",0.56,0.93,0.49
2018-05-06 13:41:05,22.77485,-102.57141,"2,450",0,0,0
2018-05-06 13:51:05,22.77481,-102.57141,"2,450",0,0,0
2018-05-09 9:31:56,22.75121,-102.4101,"2,209",0.15,0.25,0.13
2018-05-09 9:41:57,22.71186,-102.28152,"2,147",51.75,83.26,44.97
2018-05-09 9:51:57,22.68037,-102.10562,"2,109",68.52,110.34,59.54
2018-05-09 10:02:31,22.64778,-101.92612,"2,160",66.26,106.64,57.58
2018-05-09 10:11:58,22.62149,-101.75702,"2,090",69.46,111.75,60.36
2018-05-09 10:21:55,22.60589,-101.71304,"2,107",18.15,29.19,15.77
2018-05-09 10:31:47,22.56596,-101.63724,"2,229",33.87,54.49,29.43
2018-05-09 10:41:39,22.45474,-101.55616,"2,183",56.37,90.67,48.99
2018-05-09 10:51:39,22.3532,-101.61581,"2,354",47.94,77.1,41.66
2018-05-09 11:02:11,22.26655,-101.58209,"2,355",36.23,58.33,31.48
2018-05-09 11:11:36,22.14746,-101.57788,"2,207",52.5,84.42,45.62
2018-05-09 11:21:33,22.02921,-101.57358,"2,204",49.33,79.36,42.86
2018-05-09 11:31:30,21.88629,-101.56787,"2,226",59.58,95.94,51.77
2018-05-09 11:41:27,21.85189,-101.58981,"2,233",16.64,26.83,14.46
2018-05-09 11:51:25,21.72118,-101.50772,"2,260",62.97,101.32,54.72
2018-05-09 12:02:22,21.63086,-101.44916,"2,214",39.95,64.27,34.71
2018-05-09 12:11:17,21.63085,-101.44916,"2,212",0,0,0
2018-05-09 12:21:15,21.55994,-101.32541,"2,273",56.23,90.48,48.86
2018-05-09 12:31:07,21.48038,-101.22467,"2,111",51.69,83.13,44.92
2018-05-09 12:41:04,21.42331,-101.18091,"2,057",29.25,47.04,25.41
2018-05-09 12:51:02,21.30105,-101.11298,"2,041",57.25,92.17,49.75
2018-05-09 13:01:29,21.23037,-101.01923,"2,022",44.61,71.77,38.77
2018-05-09 13:11:18,21.19465,-100.96262,"1,977",26.89,43.33,23.37
2018-05-09 13:30:57,21.16228,-101.0455,"2,031",17.68,28.46,15.36
2018-05-09 13:40:52,21.12088,-101.12399,"2,243",35.15,56.57,30.55
2018-05-09 13:50:52,21.09479,-101.1651,"2,516",19.26,30.96,16.74
2018-05-09 14:30:38,21.10642,-101.18616,"2,474",2.38,3.83,2.07
2018-05-09 14:40:32,21.12047,-101.18134,"2,459",6.18,9.94,5.37
2018-05-09 14:50:32,21.12884,-101.19318,"2,461",5.76,9.24,5.01
2018-05-09 15:10:45,21.12455,-101.17746,"2,444",3.15,5.05,2.73
2018-05-09 15:20:45,21.14296,-101.18759,"2,426",8.58,13.8,7.46
